# fw=nextui workload=thps2 start=2026-09-13 11:40:16 soak=99C max0=1800000 gov=schedutil
elapsed_s,cpu_mc,gpu_mc,ddr_mc,bat_mc,cur_khz,max_khz,batt_pct,batt_uv,status
4804,36408,37614,36743,27400,1800000,1800000,88,3953000,Discharging
4806,36408,37547,36743,27400,1800000,1800000,88,3953000,Discharging
4808,36274,37413,36810,27400,1608000,1800000,88,3951000,Discharging
4810,36140,37480,36609,27400,1608000,1800000,88,3958000,Discharging
4812,36676,37145,36743,27400,1800000,1800000,88,3951000,Discharging
4814,36542,37480,36743,27400,1800000,1800000,88,3953000,Discharging
4816,37614,37949,37011,27400,1800000,1800000,88,3951000,Discharging
4818,36676,37815,37011,27400,1800000,1800000,88,3952000,Discharging
4820,36475,37480,37346,27400,1800000,1800000,88,3952000,Discharging
4822,36408,36743,37480,27400,1800000,1800000,88,3933000,Discharging
4825,36542,37346,36609,27400,1800000,1800000,88,3949000,Discharging
